,title,title_label,description,description_label
159,"괴산 청천푸른내상인협동조합, 시장내에 '버섯한끼' 운영",0,"그러면서 &quot;많은 분들이 오셔서 버섯이 들어간 색다른 건강 분식을 맛보시고, 빼어난 자연경관을 자랑하는 괴산에서 <b>코로나</b>19로 지친 심신을 치유하는 기회도 가져 보시기 바란다&quot;고 당부했다.",1
160,"셀트리온, 유럽학회 류마티스 관절염 환자 대상 램시마SC 임상 연구 발표",0,EULAR는 3일부터 6일까지 독일 프랑크푸르트에서 열릴 예정이었으나 <b>코로나</b>19로 인해 온라인으로... 특히 셀트리온헬스케어는 <b>코로나</b>19로 인해 병원 방문이 어려운 환자들이 집에서 직접 투여가 가능한... ,1
161,"세정그룹, <b>코로나</b>19 의료진 응원 ‘덕분에 챌린지’ 캠페인 동참",1,패션기업 세정그룹은 지난달 29일 <b>코로나</b>19 치료와 확산 방지를 위해 힘쓰는 대한민국 모든 의료진에 대한... 박순호 세정 회장은 &quot;<b>코로나</b>19를 극복하기 위해 신속한 대처로 앞장서고 있는 정부 관계자와 밤낮없이 헌신하는... ,1
162,국민 10명 중 6명 &quot;2차 재난지원금 필요해&quot;,0,이에 정의당 심상정 대표는 4일 국회에서 열린 상무위원회에서 &quot;<b>코로나</b>19 민생 절벽에 대비하는 획기적인... 최근 언론 인터뷰를 통해 이 지사는 &quot;<b>코로나</b>19가 종식되더라도 경제는 상당 기간 나빠질 가능성이 있기... ,1
163,청와대 &quot;카타르LNG 수주는 문대통령과 정부의 경제외교 결실&quot;,1,"그는 정상회담 후 양국 협력을 의료, 정보통신기술(ICT) 등으로 확장했고 최근 카타르에 <b>코로나</b>19 진단... 카타르에 <b>코로나</b> 19 관련 진단 장비 공급과 K-방역 경험 공유 등 양국 간 협력의 범위를 확대했다&quot;고 했다. 또... ",1
164,"조봉환 소진공 이사장, 임직원과 '전통시장 소비 활성화' 구슬땀",0,인해 <b>코로나</b>19로 큰 타격을 입었던 전통시장에 서서히 활기가 돌고 있다&quot;며 &quot;이 활기가 계속 이어질 수 있도록 지속적인 관심이 필요하다&quot;고 말했다. 이에 대해 조 이사장은 &quot;전국 전통시장이 <b>코로나</b>19로 매우 힘든 시기를... ,1
165,대구 상원중학교 학생 <b>코로나</b>19 신규 확진...인후염 관련증상 보여,1,출처 : 온라인커뮤니티 대구 달서구에 위치한 상원중학교 학생 한 명이 <b>코로나</b>19 확진 판정을 받았다. 이로써 대구지역 <b>코로나</b>19 확진 환자가 1명 추가됐다. 4일 대구시와 중앙방역대책본부 등에 따르면 이날 오전 달서구... ,1
166,"'언택트' 수혜주 5G, 주가는 왜 안 오를까",0,올해는 <b>코로나</b>19(COVID-19) 이후 '언택트'(Untact·비대면)가 새로운 테마로 떠오르면서 언택트의 기반이 되는... 올해는 특히 <b>코로나</b>19 팬데믹으로 인해 글로벌 통신사들의 투자규모가 위축된 영향이 컸다. 기대감은... ,1
167,"미국 이노비오, 이달 중 서울대병원서 <b>코로나</b> 백신 임상1·2a상 진행",1,성재준 바이오전문기자 = 미국 바이오기업 이노비오가 개발 중인 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) DNA 백신 치료제가 국내에서 임상시험에 들어간다. 4일 바이오제약업계에 따르면 식품의약품안전처는 지난 2일... ,1
168,"이상직, 민주당 전북도당위원장 합의추대에 공감",0,이상직 의원은 &quot;'<b>코로나</b>19' 등으로 국난 극복이 최대 이슈가 된 상황에서 경선보다는 합의 추대를 통한 선출방식이 좋겠다는 의견에 뜻을 같이했다&quot;고 말했다. 민주당 도당 위원장직에는 전주을 이상직 의원과 전주병... ,1
169,조봉환 &quot;시장 방문객 많이 늘어나&quot;…모바일상품권 장보기,1,조 이사장은 &quot;전국의 전통시장이 <b>코로나</b>19로 매우 힘든 시기를 보냈는데 5월부터 최근까지 전통시장 10여곳을 돌아보니 실제로 방문객들이 많이 늘어난 모습이었다&quot;며 &quot;앞으로 대한민국 동행세일과 같은 공동 마케팅... ,1
170,"화성도시공사, 실내‧외 공공시설 개방운영 중단",0,"공공시설을 <b>코로나</b>19의 수도권 집단 발생에 따라 오는 6월 14일까지 운영을 일시 중단하기로 했다. 금번... 이용중단 기간은 향후 <b>코로나</b>19 상황에 따라 연장될 수 있으며, 재개장 일정은 관련 부처 지침 및 지자체 지역 감염... ",1
171,인천 개척 교회 관련 확진자 2명 등 4명 추가 감염,0,인천시는 미추홀구 거주자인 58살 A 씨와 연수구에 사는 목사 55살 B 씨가 <b>코로나</b> 19 확진 판정을 받았다고 밝혔습니다. A 씨는 개척교회 집단 감염으로 양성 판정을 받은 미추홀구 목사와 지난달 29일부터 세 차례 같이... ,1
172,"[더벨]우리종금, <b>코로나</b>19 반사이익 '쏠쏠'",1,우리종합금융이 <b>코로나</b>19 사태 반사이익을 누리고 있다. 은행권에서 신규대출을 보수적으로 관리하면서... 앞서 3월 <b>코로나</b>19가 확산할 무렵 우리종금은 3500억원 가량의 유동성을 확보했다. 다음 달부터 본격적으로 이... ,1
173,&quot;생명존중 강조하셨던 무산 스님 혜안 더욱 그립습니다&quot;,1,"무산스님 2주기 다례재는 <b>코로나</b>19 확산 방지를 위해 5월4일에서 6월3일로 한 달 연기해 봉행됐다. 이날 2주기 다례재에는 조계종 전계대화상 성우 스님을 비롯해 원로의원 원행, 동화사 회주 의현, 화암사 회주 정휴, 전... ",1
174,"’평창‘ 여름에 더 시원한 곳, 1억원대 분양가 ’평창 엘리엇 아파트 눈길",1,"24시간 상담문의가 가능하며, 신종<b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확산 방지를 위해 사전 예약제로 운영되고 있기 때문에 사전 방문 예약은 필수이다. 문의사항은 대표번호로 문의하면 자세한 안내를 받을 수 있다.",1
175,"엔카닷컴, ‘고졸인재 일자리 콘서트’ 참가 언택트 채용 나서",0,올해는 <b>코로나</b>19 여파로 인해 국내 최초 무관중 비대면 형식의 7시간 풀 온라인 생중계 방식으로 진행됐다. 이날 엔카닷컴은 박람회 사전 접수를 통해 지원한 구직자를 대상으로 온라인 화상 면접을 실시했다. 면접... ,1
176,일본 전범기업 자산 현금화 본격화…한일관계 우려 커져,0,특히 요즘에는 한일 양국이 모두 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확산에 대응하느라 강제징용 해법 찾기를 사실상 중단한 분위기다. 더구나 최근 일본이 수출규제 조치를 취소하지 않으면서 갈등이 고조되는... ,1
177,"오산시 드림스타트, '칼림바 익히기' 프로그램 실시  ",0,칼림바는 맑고 청아한 소리가 나며 악보집만으로도 손쉽게 익힐 수 있어 요즘 <b>코로나</b>19 취미생활로 인기가 많은 악기다. 프로그램 운영은 드림스타트 아동과 부모에게 일주일 단위로 연주곡 미션을 주고 악보집의... ,1
178,"인천 미추홀구, '작은극장돌체' 학산소극장 공연 인터넷으로 공개",1,<b>코로나</b>19 여파로 무관중으로 진행된 올해 첫 공연은 작은극장돌체의 '최용민의 재즈스토리'와 학산소극장의... 김정식 미추홀구청장은 &quot;<b>코로나</b>19 상황이 빨리 끝나 문화예술 공연을 직접 관람할 수 있는 날이 곧 오길... ,1
179,"창업진흥원, K스타트업 이슈&amp;트렌드 매주 카드뉴스로 제공",0,스타트업 주간 이슈 리포트는 <b>코로나</b>19 등 급변하는 스타트업 생태계를 주기적으로 모니터링해 적시성... 트렌드'와 '포스트 <b>코로나</b> 시대 국내외 스타트업 정책' 등 다양한 주제를 기획해 선보일 예정이다. 이순배... ,1
180,재고 면세품 팔아도 깜깜…면세점업계 유급휴직 확산,0,면세점업계가 <b>코로나</b>19 여파에 유급휴직을 확대하고 있다. <b>코로나</b> 장기화로 매출이 회복될 기미를 보이지 않는 만큼 인건비 절감에 나선 것으로 분석된다. 4일 업계에 따르면 신라면세점은 이달 중순부터 서울 본점... ,1
181,"오산시환경보전시민위원단·오산남부장애인주간보호센터, 장애인 복지 증진 위...",0,"박미순 회장은 &quot;<b>코로나</b>19로 온 국민이 어려움을 겪고 있는 시기에 역설적이게도 멍들은 지구는 되살아나고 생물은 더욱 활기차게 생동하고 있다&quot;며, &quot;더 이상 지구가 인간의 전유물이 아니라는 것을 인식하고 환경을... ",1
182,"오산시, 오산지역화폐 '한국의 가장 사랑받는 브랜드 대상' 수상  ",1,"곽상욱 오산시장은 &quot;<b>코로나</b>19로 침체된 지역경제 활성화를 위해 지역 내 소비를 촉진하고 소상공인 및 영세 자영업자에게 활력을 불어 넣는 계기가 됐으면 한다&quot;며, &quot;이번 대상 수상을 계기로 앞으로도 더 사랑받는... ",1
183,서울시 ‘포스트 <b>코로나</b>’ 이끌 바이오ㆍ언택트 유망기업 글로벌 세일즈,1,서울시는 5일 온라인 국제회의 'CAC 글로벌 서밋 2020'에서 ‘포스트 <b>코로나</b>’ 시대를 이끌 서울의 유망... ‘포스트 <b>코로나</b>’ 시대 새로운 산업 모델이 될 우리 기업의 잠재력을 확인할 수 있을 것으로 기대했다.... ,1
184,"'군위 자두빵', ’순천만 갈대 업싸이클'... '로컬 크리에이터' 됐다",0,신종 <b>코로나</b> 바이러스 감염증(<b>코로나</b>19)로 지역 간 이동마저 자유롭지 않아 경제적으로 더욱 어려운 요즘 그동안 지역의 특성을 살려 곳곳에 숨어 있는 아름다운 자연과 문화를 상품화해 주목을 받았던 지역 창업자들이... ,1
185,"이천시, 순번대기 로비 확장으로 시민호응 커",0,"특히, 더워지는 날씨와 <b>코로나</b>19의 확산에 따른 생활 속 거리두기의 일환으로 민원인의 접촉을 최소화하고, 10여가지의 다양한 화초와 녹색식물이 가득하여 종합민원실을 찾는 시민들의 심미적인 안정감까지 주고 있다.... ",1
186,"이천라이온스클럽, 사랑의 국수·마스크 전달",1,<b>코로나</b> 19 확산 방지를 위해 경제적으로 어려움을 겪고 있는 취약계층에게 도움이 되길 바란다&quot;고 말했다. 이춘석 창전동장은 &quot;<b>코로나</b> 19로 기부 활동이 위축되고 있는 상황에 관내 어르신과 취약계층이 건강하게 지낼... ,1
187,"포카리스웨트, ‘스웨트 온’ 온라인 캠페인 활발",0,<b>코로나</b>19의 영향으로 언택트가 일상으로 자리잡은 가운데 최근 언택트를 넘어 ‘온택트’ 마케팅이... 김정희 동아오츠카 ‘스웨트 온’ 캠페인 담당자는 “<b>코로나</b>19로 인해 집콕을 할 수 밖에 없는 상황에서... ,1
188,"당진시, 자가격리 중 휴대폰 두고 이탈한 중국인부부 적발",1,"12일까지 <b>코로나</b>19 자가격리 조치 통보를 받고 원룸에서 격리 중이었다. 당진시에서는 불시점검을 통해... 이들은 지난달 31일 <b>코로나</b>19 음성판정을 받았으며, 이탈 시 접촉자는 없는 것으로 확인됐다. 당진시는 모든... ",1
189,일본 전범기업 자산 현금화 본격화…한일관계 우려 커져,0,특히 요즘에는 한일 양국이 모두 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확산에 대응하느라 강제징용 해법 찾기를 사실상 중단한 분위기다. 더구나 최근 일본이 수출규제 조치를 취소하지 않으면서 갈등이 고조되는... ,1
190,"창업진흥원, K스타트업 이슈&amp;트렌드 매주 카드뉴스로 제공",0,스타트업 주간 이슈 리포트는 <b>코로나</b>19 등 급변하는 스타트업 생태계를 주기적으로 모니터링해 적시성... 트렌드'와 '포스트 <b>코로나</b> 시대 국내외 스타트업 정책' 등 다양한 주제를 기획해 선보일 예정이다. 이순배... ,1
191,"포카리스웨트, ‘스웨트 온’ 온라인 캠페인 활발",0,<b>코로나</b>19의 영향으로 언택트가 일상으로 자리잡은 가운데 최근 언택트를 넘어 ‘온택트’ 마케팅이... 김정희 동아오츠카 ‘스웨트 온’ 캠페인 담당자는 “<b>코로나</b>19로 인해 집콕을 할 수 밖에 없는 상황에서... ,1
192,재고 면세품 팔아도 깜깜…면세점업계 유급휴직 확산,0,면세점업계가 <b>코로나</b>19 여파에 유급휴직을 확대하고 있다. <b>코로나</b> 장기화로 매출이 회복될 기미를 보이지 않는 만큼 인건비 절감에 나선 것으로 분석된다. 4일 업계에 따르면 신라면세점은 이달 중순부터 서울 본점... ,1
193,"【내포】충남도, 마스크 하루 300만장 생산 공장 유치",0,"양 지사는 “<b>코로나</b>19 인해 지금도 마스크 수급이 원활하지는 않지만, 톱텍에서 본격적으로 마스크 생산이 시작되면 도내 안정적인 마스크 수급에도 많은 도움이 되고, 공적마스크 외에 충남도 자체 비축물량 200만장... ",1
194,"오산시, 오산지역화폐 '한국의 가장 사랑받는 브랜드 대상' 수상  ",1,"곽상욱 오산시장은 &quot;<b>코로나</b>19로 침체된 지역경제 활성화를 위해 지역 내 소비를 촉진하고 소상공인 및 영세 자영업자에게 활력을 불어 넣는 계기가 됐으면 한다&quot;며, &quot;이번 대상 수상을 계기로 앞으로도 더 사랑받는... ",1
195,[더벨]카카오뱅크의 '아무도 가보지 않은 길',1,언택트 비즈니스로 분류되는 만큼 포스트 <b>코로나</b> 시대에 성장 잠재력이 무궁무진하기도 하다. 지점 하나 없이 모바일 플랫폼만으로 금융서비스가 원활히 제공될 수 있음을 입증했다. 카카오뱅크가 만들어 놓을 IPO의... ,1
196,"[더벨]우리종금, <b>코로나</b>19 반사이익 '쏠쏠'",1,우리종합금융이 <b>코로나</b>19 사태 반사이익을 누리고 있다. 은행권에서 신규대출을 보수적으로 관리하면서... 앞서 3월 <b>코로나</b>19가 확산할 무렵 우리종금은 3500억원 가량의 유동성을 확보했다. 다음 달부터 본격적으로 이... ,1
197,"충남도, 하루 300만장 생산 규모 마스크 공장 유치",0,양승조 충남지사는 “신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)으로 인해 지금도 마스크 수급이 원활하지는 않지만 톱텍에서 본격적으로 마스크 생산이 시작되면 도내 안정적인 마스크 수급에도 많은 도움이 되고... ,1
198,"엔카닷컴, ‘고졸인재 일자리 콘서트’ 참가 언택트 채용 나서",0,올해는 <b>코로나</b>19 여파로 인해 국내 최초 무관중 비대면 형식의 7시간 풀 온라인 생중계 방식으로 진행됐다. 이날 엔카닷컴은 박람회 사전 접수를 통해 지원한 구직자를 대상으로 온라인 화상 면접을 실시했다. 면접... ,1
199,"지멘스 헬시니어스, <b>코로나</b>19 항체 검사 美 긴급사용승인 획득",0,지멘스 헬시니어스가 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)을 진단하는 항체검사의 긴급사용승인(EUA)을 미국에서 획득했다. 지멘스 헬시니어스는 독일 엘랑겐에 본사를 둔 의료기업이다. 4일 지멘스... ,1
200,"인천 미추홀구, '작은극장돌체' 학산소극장 공연 인터넷으로 공개",1,<b>코로나</b>19 여파로 무관중으로 진행된 올해 첫 공연은 작은극장돌체의 '최용민의 재즈스토리'와 학산소극장의... 김정식 미추홀구청장은 &quot;<b>코로나</b>19 상황이 빨리 끝나 문화예술 공연을 직접 관람할 수 있는 날이 곧 오길... ,1
201,개척교회 관련 확진 66명...&quot;수도권 중심 산발적 감염확산&quot;,0,인천 개척교회에서 열린 모임과 관련해 파악된 <b>코로나</b>19 확진자는 현재까지 66명입니다. 특히 수도권을... 최근 개척교회에서 열렸던 집단부흥회와 관련한 <b>코로나</b>19 확진자가 모두 66명으로 늘었습니다. 어제 방역 당국이... ,1
202,"교육부, 온라인 공개강좌(K-MOOC) 14개 선도대학·134개 신규강좌 선정",0,"<b>코로나</b>19의 확산을 막기 위해 원격수업이 활성화하면서 올해 3∼4월 수강신청 건수는 17만9000 건, 회원... 특히 올해는 <b>코로나</b>19 상황을 반영해 서울대와 고려대 등에서 신종 바이러스 이해, 건강보건 증진, 전염병 대응... ",1
203,"화성도시공사, 실내‧외 공공시설 개방운영 중단",0,"공공시설을 <b>코로나</b>19의 수도권 집단 발생에 따라 오는 6월 14일까지 운영을 일시 중단하기로 했다. 금번... 이용중단 기간은 향후 <b>코로나</b>19 상황에 따라 연장될 수 있으며, 재개장 일정은 관련 부처 지침 및 지자체 지역 감염... ",1
204,‘삐빅!’ 이마에 대니 36.7도…지금 댄 건 ‘스마트폰’입니다,1,"신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확산으로 체온 측정의 중요성이 대두한 시대상 반영이자, 또 하나의 새로운 기술을 탑재했다는 점에서 IT분야에 관심 있는 누리꾼들의 시선도 쏠린다. 다만, 이 스마트폰의... ",1
205,복지부서 질본 승격시킨다더니 손발 잘라내…거꾸로 가는 질병관리청 '국민청...,0,[세종=뉴스핌] 윤창빈 기자 = 정은경 질병관리본부장이 31일 오후 세종시 정부세종청사에서 신종 <b>코로나</b>바이러스 국내 발생현황 브리핑을 하고 있다. 2020.01.31 pangbin@newspim.com 이어 &quot;복지부는 복수차관 도입과 함께 보건의료... ,1
206,"사회연대은행·JP모간, <b>코로나</b>19 소상공인 온라인 판로개척에 협력",1,사회연대은행은 JP모간과 함께 <b>코로나</b>19 사태로 어려움을 겪고 있는 소상공인들을 지원하기 위해 온라인... <b>코로나</b>19로 인한 소비 위축 및 비대면 소비 등으로 소비시장의 판도가 변화되면서 특히 영세소상공인들이 힘든... ,1
207,올 여름 첫 폭염 특보...대구·경산 최고 35℃ 예보,1,"이런 더위가 더 힘든 건 <b>코로나</b>19 때문입니다. 특히 경로당 같은 무더위쉼터도 운영하지 않아 홀몸... 적어도 2시간에 한 번은 환기해야 <b>코로나</b>19는 물론이고, 호흡기 질환을 막을 수 있습니다. 지금까지 대구 동성로에서... ",1
208,"포스코갤러리, 제 38회 포항미술협회 정기전 개최",1,"이번 정기전을 통해 <b>코로나</b>19 사태로 지쳐있는 마음을 위로할 편안하고 감성적인 작품들을 감상할 수 있다. 또한 회화, 서예, 조소 등 전 장르에 걸쳐 개성 넘치는 작품들도 다수 있어 지역 미술문화의 현 주소를 가늠하는... ",1
209,면세점 재고품 호황..&quot;판매기간 연장 고려&quot;,0,이번 재고 면세품의 국내 판매는 <b>코로나</b>19로 심대한 타격을 입은 면세업계를 위한 관세청의 결정에 따른 것이다. 면세업체들은 올 2월부터 확산된 <b>코로나</b>19 여파로 지난 1분기에 대규모 적자를 기록했다. 2분기에는 상황이... ,1
210,[함안24시] '노·사·민·정 공동협약식'…<b>코로나</b>19 공동 극복,1,"<b>코로나</b>19로 인한 고용위기 극복과 지역경제 활성화를 위한 이날 협약식에는 조근제 함안군수, 조용갑... 이날 참석자들은 노(勞)·사(使)·민(民)·정(政)이 <b>코로나</b>19 극복을 위한 공감대 형성과 역할 분담 협약을 체결했다.... ",1
211,"롯데 신동빈 회장, &quot;포스트 <b>코로나</b> 대비해 DT 전환 가속화해야&quot;",0,신동빈 회장은 &quot;안성 스마트 팩토리는 포스트 <b>코로나</b>에 빠르고 적절하게 대응하는 그룹의 대표적인 사례가 될 것&quot;이라며 &quot;스마트 팩토리에서는 원자재부터 제품 생산까지 제조 이력 추적이 가능한 만큼 식품 안전 대응... ,1
212,"KB캐피탈, 한국GM과 6월 쉐보레 콤보 할부 프로그램 시행",1,"(선수금 12만원 기준) 아울러, 쉐보레는 5월에 이어 6월에도 <b>코로나</b>19로 인한 어려움 속에서도 수고하고 있는 이들을 격려하기 위해 '우리들의 히어로 여러분을 쉐보레가 응원합니다!'(Thank you, Our Heroes! Chevrolet... ",1
213,"3x3 국가대표 배출의 산실, KBA 3x3 코리아투어가 돌아온다",1,"당초, 올해 4월 개최 예정이었던 코리아투어는 6월로 한 차례 일정을 연기했고, 최근 <b>코로나</b>19 확진자가 늘어나며 6월 개최 일정 역시 연기했다. 중, 고등학생들이 참여하는 오픈대회를 병행해야 하는 코리아투어... ",1
214,비대면·단절·고립이 투자 화두-디지털 간편식 ‘집콕株’ 눈길,0,"<b>코로나</b>19로 인한 장기 고립 경제 시대가 왔다. 디지털, 간편식 등 집콕 관련 주식과 함께 비대면 콘텐츠 산업, 로봇, 물류 산업주가 떠오르고 있다. <b>코로나</b> 완전 종식 전에는 비대면·단절·고립이 화두가 될 전망이다. 전... ",1
215,"서울대병원, 국내 첫 이노비오社 <b>코로나</b>백신 임상 이달 중 시작",1,이달 중으로 국내 첫 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 백신 임상시험이 시작된다. 서울대병원과 국제백신연구소(IVI)는 4일 <b>코로나</b>19 백신 국내임상시험을 위한 계약을 맺었다고 발표했다. 국내 첫 <b>코로나</b>19 백신... ,1
216,"김광호 광주본부세관장, 호국 보훈의 달 맞아 현충탑 참배",0,"후세들이 오늘의 평화로운 삶을 살고 있다”며 “현재, <b>코로나</b>19로 어려운 경제 여건에 있지만 수출입 통관 등 관세행정을 집중 지원하여 위기를 극복하는데 함께 전력을 다 하겠다”고 말했다. 허광욱 글로벌이코노믹 기자",1
217,"신동빈 롯데 회장, 롯데칠성음료 안성 공장 방문...&quot;디지털 전환 가속화해야&quot;",0,신동빈 롯데 회장이 포스트 <b>코로나</b> 시대를 대비해 디지털 전환을 가속화할 것을 다짐했다. 롯데 신동빈... 신동빈 회장은 &quot;<b>코로나</b>19의 영향으로 디지털 전환은 더욱 가속화되고 그 범위도 확대될 것으로 예상된다&quot;며... ,1
218,"신동빈 회장, 롯데칠성음료 안성 '스마트 팩토리' 현장 정검",1,"신동빈 회장은 &quot;<b>코로나</b>19의 영향으로 디지털 전환은 더욱 가속화되고 그 범위도 확대될 것으로 예상된다&quot;며, &quot;안성 스마트 팩토리는 올해 주요 시스템 구축이 완료된 만큼 포스트 <b>코로나</b>에 빠르고 적절하게 대응하는... ",1
219,[원 클릭 시사] 인센티브의 역설,0,대표적인 기업이 요즘 <b>코로나</b> 펜데믹 사태로 가장 핫한 기업이 된 넷플릭스다. 이 회사는 일체 보너스 없이 최고의 연봉을 보장하며 직원들을 대우함으로써 꾸준히 양질의 직원들을 확보하고 있다고 한다.,1
220,"전기자전거, <b>코로나</b>로 턴어라운드 할까",0,이제 대다수 사람들은 <b>코로나</b> 시대의 새로운 단계에 접어들고 있다. 바로 적응하는 것이다. 우리는... 많은 사람들에게 인기를 얻다 보니 요즘 전기자전거 사기가 <b>코로나</b> 초기에 손 세정제 한 병 사기만큼 어려워진... ,1
221,One Item Multi Solution-초보 캠퍼의 스타일 아이템,1,"<b>코로나</b>19에 대비하기 위해 개수대, 화장실 등 여러 사람이 모인 곳에서는 반드시 마스크를 하고 휴대용 손소독제도 준비하자. 릴랙스와 힐링에 안정감은 기본이다. [글 박윤선(기업커뮤니케이션&amp;컨설팅그룹 네오메디아... ",1
222,"AMD, <b>코로나</b>19 연구 돕는 슈퍼컴퓨터 구성 지원",0,<b>코로나</b>19 연구에 쓰일 AMD 프로세서 기반 고성능 컴퓨팅 시스템을 제공한다고 밝혔다. 이번 시스템 제공은 AMD가 조성한 COVID-19 HPC 펀드를 통해 진행된다. 이 펀드는 컴퓨팅 자원 제공을 통해 연구기관들의 <b>코로나</b>19 및... ,1
223,데뷔전 승리한 ‘맞짱의 신 준우승’ 신윤서 “좋은 환경 경기 영광...플라잉...,1,"<b>코로나</b> 때문에 시합 못 할까 봐 걱정을 많이 했었는데, 좋은 환경에서 시합하게 될 줄 몰랐다. ROAD FC 김대환 대표님, 정문홍 전 대표님께 감사드린다. 이번 경기는 사실 마음에 드는 경기가 아니었기 때문에 마음에 들... ",1
224,"스포츠토토 공식 페이스북, ‘슬기로운 집관생활’ 이벤트 실시",0,아울러 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)의 확산으로 인해 팬들과 함께 랜선 응원을 펼치고 있는 KBO리그와 K리그 각 구단에 대한 이야기 및 불법 스포츠도박 근절 내용도 동영상에서 함께 확인할 수 있다. 이벤트에... ,1
225,대구 상원중학교 2학년생 <b>코로나</b>19 확진…&quot;등교는 안해&quot;,1,대구지역 '<b>코로나</b>19' 확진 환자가 1명 추가됐다. 4일 대구시와 중앙방역대책본부 등에 따르면 이날 오전 달서구 상원중학교에 재학 중인 2학년 학생 1명이 추가로 확진 판정을 받았다. 이 학생은 등교 전날인 지난 2일부터... ,1
226,애플의 비대면 라이프…혼자서도 잘 한다 IT 세상,1,"<b>코로나</b> 정국에 있어서 당연한 조치였지만, 아주 생경한 시간이었다. 다소 흥분되는 순간이기도 했다. 세상은 다시 한번 급변하고 있는 것이다. 애플에서 실시하는 제품 브리핑은 대략 두세 가지 형식으로 진행되어... ",1
227,"소원영어, 특허 기술력으로 벤처기업인증",1,"신종 <b>코로나</b>바이러스감염증(<b>코로나</b>19) 장기화로 언택트(untact), 비대면 교육 디지털화에 대한 관심이 뜨겁다. 이에 발맞춰 온라인 교육의 새로운 패러다임인 교육과 기술이 결합한 에듀테크 시장이 주목 받고 있다.... ",1
228,"한성대, 11년동안 '나라사랑 감사행사' 진행",1,"이번 행사는 <b>코로나</b>19의 확산 방지를 위하여 행사의 규모를 전년도에 비해 간소화 하였고, 생활방역지침을... 자리&quot;라며 &quot;<b>코로나</b>19로 모두가 힘들고 어려운 시기이지만 지금보다 더 어렵고 힘든 시기도 순국선열들의... ",1
229,'병동 안에서 폴킴 응원',1,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
230,여름이 온다...연예계 다이어트 열풍…단마토→쌈사먹기,0,"<b>코로나</b>19 장기화 여파로 '확찐자(살이 확 찐 사람)'라는 신조어까지 생겨나면서, 살과의 전쟁을 공개 선언하는 이들이 늘고 있다. 다이어트는 1년 365 관심사지만, 최근 요요 현상 없는 다이어트에 성공, 새 인생을 사는... ",1
231,"울산시, 청년창업기업 전시·체험 행사 마련",1,울산시는 <b>코로나</b>19로 위축된 청년창업기업들의 지역 내 인지도 제고 및 판로 개척을 위해 오는 5일부터... 울산시(시장 송철호)는 <b>코로나</b>19로 위축된 청년창업기업들의 지역 내 인지도 제고 및 판로 개척을 위해 오는... ,1
232,"&quot;포스트 <b>코로나</b> 시대, 언택트 넘어 '딥택트' 지향해야&quot;",0,"이번 경영콘서트에서 김경준 딜로이트 컨설팅 부회장은 '<b>코로나</b> 이후 언택트 시대, 우리의 미래는'이라는 주제로 영상 강연을 한다. 김 부회장은 &quot;<b>코로나</b>19는 서적·전화 등으로 정보를 교환하는 아날로그 세계에서... ",1
233,창문 너머로 폴킴 공연보는 의료진들,0,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
234,"한국핀테크지원센터, 2020 핀테크 리더스 아카데미 진행",1,"다만 6월에는 <b>코로나</b>19 확산 방지 차원에서 비대면 실시간 온라인 강의로 전환해 진행된다. 핀테크 리더스 아카데미는 금융위원회의 '핀테크 지원사업' 중 하나로, 직장인 등 일반인이 수강 대상이다. 교육은 매주... ",1
235,"부산구치소, <b>코로나</b>19 극복 수용생활 안정 프로그램 시행",0,부산구치소는 6월부터 <b>코로나</b>19 사태로 지친 수용자들의 심적 안정을 위해 다양한 교화 프로그램을... 사랑의 '효' 편지쓰기는 사회와 단절되고 <b>코로나</b>19로 인해 접견이 제한된 수용자들이 부모님께 드리는 사랑의 안부를... ,1
236,"버드와이저, 뮤지션 DPR 크루와 온택트 공연..‘BUDX DPR’ 개최",1,버드와이저 브랜드 매니저는 “<b>코로나</b> 19로 인한 집콕 생활에 지친 소비자들을 위해 실력파 뮤지션 DPR 크루의 온택트 라이브 퍼포먼스를 마련했다”며 “앞으로도 버드와이저는 ‘버드엑스비츠’를 통해 실력... ,1
